PlayerID,PlayerName,Age,Nationality,Club,Position,Overall,Potential,MarketValue,WeeklyWage,PreferredFoot,Height_cm,Weight_kg,MatchesPlayed,Goals,Assists,JoinDate
1412,Player_1412,26,Portugal,Manchester City,CM,73,74,19373323,180532,Left,186,62,45,23,18,2023-12-22
1413,Player_1413,23,Belgium,Inter Milan,LW,61,62,94487598,482481,Left,175,64,48,12,14,2022-05-04
1414,Player_1414,27,Germany,Bayern Munich,LB,92,95,15118604,242688,Right,197,65,6,32,20,2021-08-27
1415,Player_1415,16,France,Inter Milan,LW,85,85,18783389,60664,Right,165,71,11,29,4,2021-08-11
1416,Player_1416,37,Portugal,Manchester City,CB,81,82,12901285,498153,Right,177,84,29,19,19,2024-07-19
1417,Player_1417,27,Nigeria,Arsenal,ST,90,95,109353076,13234,Right,182,65,11,8,8,2020-10-31
1418,Player_1418,17,Brazil,Arsenal,LW,56,56,11491934,370749,Left,176,77,10,1,8,2021-02-02
1419,Player_1419,38,Argentina,Manchester City,LW,73,79,93002495,124010,Left,186,67,18,6,0,2018-12-06
1420,Player_1420,36,Nigeria,Barcelona,CM,92,94,36837255,362127,Right,167,63,36,0,16,2022-05-07
1421,Player_1421,35,Nigeria,Liverpool,LW,85,89,31292303,250688,Right,198,78,17,24,8,2021-05-15
1422,Player_1422,27,Portugal,Chelsea,RB,73,77,93397735,25728,Right,185,94,10,25,10,2024-06-23
1423,Player_1423,39,Nigeria,Inter Milan,ST,65,66,33184724,93190,Left,200,71,44,11,20,2023-03-05
1424,Player_1424,24,Spain,Barcelona,RW,90,91,25004110,110520,Left,189,69,8,13,12,2023-03-21
1425,Player_1425,23,Nigeria,Juventus,CDM,58,61,82036063,168530,Right,166,70,1,16,20,2020-04-05
1426,Player_1426,30,Netherlands,Bayern Munich,LB,56,59,12124828,352917,Left,171,91,46,2,14,2024-11-04
1427,Player_1427,29,Belgium,Arsenal,RB,68,70,26707541,280552,Left,195,76,21,5,17,2024-10-30
1428,Player_1428,30,France,Bayern Munich,LB,58,60,95191040,485558,Left,169,88,31,13,3,2021-06-24
1429,Player_1429,20,Netherlands,Inter Milan,LW,61,67,96090334,271097,Right,177,70,37,32,11,2021-05-17
1430,Player_1430,35,England,PSG,CDM,58,66,39478569,364286,Right,180,75,39,1,17,2021-07-26
1431,Player_1431,40,England,Juventus,RB,57,61,115634047,292915,Left,186,63,27,14,4,2024-05-06
1432,Player_1432,32,Brazil,Juventus,LW,81,87,93521888,21124,Right,179,75,29,16,11,2019-03-19
1433,Player_1433,37,Nigeria,Liverpool,CM,74,78,81250286,372457,Right,185,89,36,14,20,2021-11-01
1434,Player_1434,35,Spain,Chelsea,LB,63,66,66882865,99479,Right,176,61,41,1,15,2019-02-27
1435,Player_1435,30,Spain,Inter Milan,CDM,87,89,12134116,30653,Left,193,68,49,9,0,2018-09-13
1436,Player_1436,17,Germany,Arsenal,GK,80,81,107510025,64261,Left,165,84,30,25,18,2020-09-24
1437,Player_1437,36,Nigeria,Manchester City,LW,82,85,22276492,447498,Right,185,68,33,4,16,2022-12-25
1438,Player_1438,24,Portugal,Inter Milan,CAM,65,73,74625993,429950,Right,186,71,36,4,8,2018-03-18
1439,Player_1439,22,Brazil,Real Madrid,GK,83,84,73322359,243418,Right,178,77,26,28,4,2021-04-18
1440,Player_1440,39,Nigeria,Chelsea,LB,73,76,71269993,482470,Left,170,71,43,12,15,2019-06-03
1441,Player_1441,23,Netherlands,PSG,RB,90,90,107579077,337158,Right,173,70,25,26,18,2018-11-26
1442,Player_1442,38,Germany,Bayern Munich,CAM,87,92,15893749,177953,Left,181,80,38,0,7,2023-09-11
1443,Player_1443,19,Argentina,Chelsea,RW,90,95,25005710,255612,Right,167,62,1,10,18,2024-05-19
1444,Player_1444,28,Belgium,Juventus,RW,85,92,12152621,462106,Right,198,79,33,4,16,2019-08-01
1445,Player_1445,28,Spain,Bayern Munich,RW,73,78,65744942,416897,Right,179,76,39,24,9,2018-07-12
1446,Player_1446,17,France,Arsenal,LB,82,89,102682731,303241,Left,198,80,15,28,14,2023-07-16
1447,Player_1447,34,Spain,Bayern Munich,CDM,81,82,35993346,242828,Right,181,88,19,14,17,2018-12-16
1448,Player_1448,30,Argentina,Arsenal,LB,81,83,17216162,255940,Left,181,78,9,26,17,2019-12-16
1449,Player_1449,26,Netherlands,Manchester City,CB,58,63,66284102,196219,Left,198,81,45,20,4,2020-08-09
1450,Player_1450,37,Argentina,Chelsea,CAM,92,95,82772644,230260,Right,182,71,50,17,9,2022-04-01
1451,Player_1451,17,England,Real Madrid,LB,63,65,94481034,297846,Left,167,66,2,5,8,2022-12-18
1452,Player_1452,38,Argentina,PSG,RW,63,67,106618560,461028,Left,193,73,11,2,4,2024-07-10
1453,Player_1453,16,Germany,Juventus,RW,63,71,95072122,292701,Right,182,67,29,19,4,2024-03-22
1454,Player_1454,17,Germany,Bayern Munich,CB,56,62,12037008,217689,Left,172,91,27,25,1,2022-02-26
1455,Player_1455,37,England,Arsenal,CDM,89,91,87665170,201036,Left,182,95,14,8,7,2020-02-14
1456,Player_1456,28,Netherlands,Real Madrid,CAM,65,68,8274593,449262,Left,173,67,27,33,2,2021-05-02
1457,Player_1457,18,Nigeria,Bayern Munich,CM,81,89,38771060,492932,Left,194,95,50,2,14,2019-03-24
1458,Player_1458,28,Germany,Bayern Munich,CM,61,68,78149882,280223,Left,177,82,48,18,2,2023-10-30
1459,Player_1459,25,Brazil,Inter Milan,RB,88,95,35403927,265123,Right,191,84,39,5,15,2023-06-24
1460,Player_1460,32,Belgium,Inter Milan,LW,83,89,51622004,347659,Left,198,86,28,28,13,2018-12-29
1461,Player_1461,39,Portugal,Arsenal,LB,90,90,103498673,243277,Right,195,62,31,19,20,2020-07-28
1462,Player_1462,23,France,Liverpool,CM,65,73,107203937,297754,Right,184,80,11,5,7,2022-12-06
1463,Player_1463,34,Argentina,Manchester City,CDM,93,95,70000540,325810,Left,191,89,42,21,11,2020-07-14
1464,Player_1464,33,Nigeria,Barcelona,LW,88,90,80474379,6293,Left,187,67,18,5,5,2019-10-18
1465,Player_1465,37,Spain,Real Madrid,CDM,93,95,58126996,72258,Right,165,76,27,3,19,2023-10-07
1466,Player_1466,28,Germany,Real Madrid,LW,90,95,20473202,475302,Left,200,88,20,21,5,2018-07-04
1467,Player_1467,36,Germany,Manchester City,CAM,64,68,63940739,468315,Right,178,60,31,11,11,2023-03-22
1468,Player_1468,25,Nigeria,PSG,ST,81,88,2839048,106929,Left,166,85,7,32,10,2018-01-19
1469,Player_1469,22,Netherlands,Liverpool,CM,58,63,39186171,112445,Right,170,85,9,6,13,2018-05-20
1470,Player_1470,31,England,Manchester City,CB,60,60,19933274,47909,Right,175,68,40,12,2,2020-09-28
1471,Player_1471,31,Brazil,Liverpool,CM,85,91,20208402,97948,Right,196,88,19,0,1,2020-12-04
1472,Player_1472,22,France,Bayern Munich,ST,79,85,65850082,254753,Left,198,64,19,3,16,2023-10-13
1473,Player_1473,24,Spain,Inter Milan,GK,58,59,98717129,98733,Left,179,88,20,7,11,2020-09-09
1474,Player_1474,34,Portugal,Juventus,RB,74,74,24409962,228393,Right,191,86,42,24,2,2021-01-03
1475,Player_1475,32,Argentina,Real Madrid,LB,55,57,27221783,6884,Right,180,75,27,22,1,2024-01-30
1476,Player_1476,17,Brazil,Manchester City,RB,74,81,113690803,432671,Left,199,95,16,5,3,2022-01-24
1477,Player_1477,31,France,Liverpool,RB,67,74,31046025,491181,Right,183,72,10,3,17,2022-03-09
1478,Player_1478,31,England,Juventus,CB,56,64,32579939,114677,Left,166,84,26,17,20,2022-02-11
1479,Player_1479,28,Nigeria,PSG,CM,60,62,28087112,248309,Left,191,72,31,7,4,2021-06-23
1480,Player_1480,35,Brazil,Manchester City,RW,82,86,111554439,286995,Right,180,79,34,10,19,2023-08-14
1481,Player_1481,22,Netherlands,Chelsea,RW,58,66,105841256,474880,Right,193,70,17,18,11,2018-01-06
1482,Player_1482,32,Portugal,Bayern Munich,CM,62,66,15353094,153290,Right,168,64,43,12,19,2024-05-04
1483,Player_1483,40,England,Real Madrid,CAM,92,95,115196105,446444,Left,172,60,12,16,11,2024-02-06
1484,Player_1484,33,Portugal,Real Madrid,GK,91,92,11927176,145994,Left,191,91,23,16,14,2019-03-20
1485,Player_1485,28,Belgium,Bayern Munich,LW,85,90,24149841,8081,Left,196,79,50,24,12,2019-11-22
1486,Player_1486,28,England,Liverpool,CAM,81,86,25090543,144601,Left,166,71,32,22,18,2019-07-05
1487,Player_1487,31,Brazil,Bayern Munich,ST,73,78,97911387,264441,Left,196,64,32,19,11,2019-04-08
1488,Player_1488,21,Brazil,Manchester City,LB,90,95,99711699,315936,Right,196,81,19,23,18,2021-06-26
1489,Player_1489,26,Netherlands,Arsenal,CDM,76,82,43590982,66723,Right,184,73,45,35,7,2019-04-05
1490,Player_1490,22,Belgium,Manchester City,GK,92,92,42964584,110456,Right,189,88,14,14,4,2021-07-13
1491,Player_1491,23,Nigeria,PSG,CDM,77,81,99106403,187793,Left,189,89,48,25,11,2023-01-04
1492,Player_1492,27,England,PSG,RW,62,68,35406263,53401,Left,165,63,46,7,1,2020-01-11
1493,Player_1493,19,Spain,PSG,LW,91,91,84342495,70251,Right,165,78,21,4,12,2023-04-09
1494,Player_1494,37,Argentina,Bayern Munich,LB,91,95,111647074,251533,Left,199,83,24,29,0,2019-03-15
1495,Player_1495,24,Belgium,Real Madrid,CAM,89,94,39083045,418212,Right,186,90,7,29,6,2024-05-10
1496,Player_1496,20,Spain,Chelsea,CDM,79,83,114133024,348144,Left,170,64,3,17,18,2019-01-06
1497,Player_1497,16,Portugal,Real Madrid,CM,74,76,97146112,377135,Right,190,86,47,14,13,2021-01-22
1498,Player_1498,20,Nigeria,Chelsea,CB,92,95,78027605,335755,Right,167,70,49,24,4,2020-12-16
1499,Player_1499,23,Spain,Manchester City,CAM,78,82,45613723,487382,Right,175,71,0,7,4,2018-03-18
1500,Player_1500,18,Portugal,Juventus,GK,73,75,60554866,112451,Left,173,82,18,6,16,2022-12-23
1501,Player_1501,40,Brazil,Barcelona,CDM,77,83,78379077,111255,Left,174,67,42,11,7,2022-06-17
1502,Player_1502,33,Nigeria,Manchester City,LB,72,72,12386814,203069,Left,180,68,10,1,1,2024-03-08
1503,Player_1503,33,Portugal,Barcelona,LW,67,75,18922934,219465,Right,181,80,39,29,8,2024-06-15
1504,Player_1504,16,Brazil,Bayern Munich,CAM,87,93,1478279,256532,Left,183,69,49,16,3,2018-07-14
1505,Player_1505,35,Netherlands,Barcelona,CAM,79,81,46518550,130575,Left,194,87,13,6,8,2024-04-13
1506,Player_1506,23,Portugal,Real Madrid,ST,63,63,63475355,325515,Right,182,84,27,3,3,2018-01-06
1507,Player_1507,31,Spain,PSG,CDM,90,95,5384903,30478,Right,188,70,15,23,14,2019-04-05
1508,Player_1508,27,Argentina,Arsenal,CAM,75,78,36668595,379182,Left,176,71,33,16,9,2022-12-07
1509,Player_1509,21,Argentina,Barcelona,LW,91,95,50444912,420067,Right,192,86,29,35,13,2019-10-13
1510,Player_1510,18,Netherlands,Bayern Munich,CAM,91,95,118884236,470157,Left,173,64,19,2,5,2023-03-02
1511,Player_1511,25,Netherlands,Real Madrid,CB,57,60,4743062,267676,Right,186,74,39,31,2,2019-06-11
1512,Player_1512,31,Portugal,Liverpool,RB,87,93,73592491,415832,Left,183,92,41,28,1,2018-05-04
1513,Player_1513,26,Germany,Chelsea,RW,83,87,107534548,301091,Right,192,63,23,18,15,2023-08-29
1514,Player_1514,17,Nigeria,Juventus,RW,59,64,107384500,292390,Left,175,73,35,35,1,2019-01-21
1515,Player_1515,31,Belgium,Inter Milan,RW,73,76,21589436,466587,Left,193,94,3,16,4,2024-06-13
1516,Player_1516,34,France,Juventus,CB,88,90,107422692,240092,Right,175,93,41,31,12,2020-03-09
1517,Player_1517,22,Brazil,Inter Milan,ST,85,88,77584537,152336,Right,175,85,26,10,0,2024-10-01
1518,Player_1518,27,Germany,Chelsea,LW,55,58,95907409,299981,Left,165,75,2,21,15,2023-03-30
1519,Player_1519,20,Portugal,Chelsea,CDM,56,57,37950539,466687,Left,193,92,37,4,12,2018-10-17
1520,Player_1520,21,Netherlands,PSG,CB,66,71,81818026,362476,Left,169,90,46,23,14,2023-09-09
1521,Player_1521,31,France,Arsenal,RW,69,72,39453063,345594,Left,183,86,33,1,0,2020-06-27
1522,Player_1522,21,Argentina,Juventus,CAM,83,89,80573084,156117,Left,193,65,31,7,2,2021-04-22
1523,Player_1523,23,Germany,Real Madrid,ST,78,84,76465107,416141,Right,187,81,7,9,6,2019-04-12
1524,Player_1524,27,Netherlands,Real Madrid,RB,80,87,77118803,394006,Left,193,71,27,0,18,2020-09-28
1525,Player_1525,26,England,Liverpool,CDM,85,89,48878117,208475,Right,174,80,34,30,13,2021-04-20
1526,Player_1526,25,Spain,Juventus,CB,77,82,98795950,439442,Left,182,78,33,35,12,2018-09-22
1527,Player_1527,23,Argentina,Barcelona,CB,67,69,101286547,324881,Left,170,67,20,10,9,2021-04-13
1528,Player_1528,40,Argentina,Liverpool,CM,77,81,12863878,178776,Left,179,78,14,21,14,2020-07-10
1529,Player_1529,19,England,Chelsea,CB,89,90,4162568,261497,Right,178,60,25,11,20,2024-04-08
1530,Player_1530,40,Argentina,Barcelona,CAM,93,95,69576700,58336,Right,165,61,13,6,9,2019-07-17
1531,Player_1531,23,Germany,PSG,LB,76,77,106905253,194522,Right,171,91,41,27,10,2020-05-15
1532,Player_1532,37,Germany,Juventus,LB,57,62,105150545,234429,Left,184,95,22,12,13,2018-07-10
1533,Player_1533,25,Brazil,PSG,RW,67,71,61540527,417558,Right,199,74,12,25,15,2020-03-30
1534,Player_1534,19,Argentina,Bayern Munich,CM,79,84,44789375,189548,Left,198,65,41,4,0,2022-09-12
1535,Player_1535,28,England,Juventus,LW,91,95,25005331,305944,Right,174,71,34,3,6,2019-11-04
1536,Player_1536,36,England,PSG,CAM,58,66,51267393,256856,Left,170,73,8,4,20,2021-08-30
1537,Player_1537,34,Portugal,Juventus,RB,57,62,14489209,478521,Left,199,67,43,25,8,2019-09-03
1538,Player_1538,35,Brazil,Real Madrid,ST,57,59,53377358,292139,Left,178,71,8,10,3,2019-09-21
1539,Player_1539,23,Nigeria,Manchester City,RB,74,80,47091900,32369,Right,198,88,16,13,7,2019-11-09
1540,Player_1540,29,England,Bayern Munich,ST,56,58,102103917,57200,Right,174,66,41,22,3,2019-09-23
1541,Player_1541,30,Netherlands,Arsenal,LW,71,76,76560997,464843,Left,179,77,9,20,9,2022-02-22
1542,Player_1542,34,Brazil,Bayern Munich,RW,73,74,102562298,146053,Right,172,63,17,35,9,2020-03-28
1543,Player_1543,20,France,Inter Milan,RB,68,69,81409426,203350,Right,168,87,41,9,14,2021-12-16
1544,Player_1544,26,England,Real Madrid,RB,58,64,65752948,131110,Left,192,80,21,12,18,2022-04-23
1545,Player_1545,17,Germany,Liverpool,CAM,72,74,5837001,14664,Left,194,70,41,21,10,2022-03-19
1546,Player_1546,34,Brazil,PSG,CB,61,62,57496091,294706,Right,171,75,36,13,13,2021-01-01
1547,Player_1547,17,Portugal,Manchester City,CB,60,62,47148020,123077,Left,174,76,25,33,17,2022-09-23
1548,Player_1548,30,Argentina,Bayern Munich,LW,69,75,14558716,152525,Right,190,91,45,7,2,2018-08-05
1549,Player_1549,22,Spain,PSG,ST,70,70,114540774,488430,Right,182,77,49,12,17,2021-02-27
1550,Player_1550,28,Argentina,Real Madrid,ST,87,92,39495597,282395,Left,177,95,38,10,14,2019-02-03
1551,Player_1551,20,Brazil,Bayern Munich,ST,85,89,11654422,325937,Right,167,74,0,20,1,2024-06-28
1552,Player_1552,22,Netherlands,Real Madrid,RB,57,60,1159666,342479,Left,196,89,19,5,2,2019-04-14
1553,Player_1553,22,Portugal,Chelsea,RB,65,70,106733099,227763,Left,195,63,48,15,4,2022-09-26
1554,Player_1554,39,Brazil,Inter Milan,LB,57,59,2694276,197828,Left,185,78,39,24,7,2018-07-22
1555,Player_1555,29,England,Inter Milan,ST,72,76,61880474,206495,Right,167,88,50,33,4,2020-02-14
1556,Player_1556,27,Spain,Arsenal,CB,80,82,7117860,334785,Right,167,91,1,14,16,2021-04-20
1557,Player_1557,18,Netherlands,Inter Milan,GK,57,57,59236070,95031,Left,177,75,17,20,18,2021-05-24
1558,Player_1558,27,England,Real Madrid,LB,86,92,115499547,335929,Right,179,61,20,11,2,2020-07-25
1559,Player_1559,29,England,Bayern Munich,LW,72,75,99782308,121935,Right,166,80,31,20,2,2019-10-22
1560,Player_1560,28,France,Chelsea,CAM,90,95,96481029,234237,Right,173,92,21,32,20,2021-05-29
1561,Player_1561,37,England,Chelsea,RW,61,64,49776282,95894,Left,180,94,15,25,9,2023-07-19
1562,Player_1562,26,Germany,Barcelona,ST,82,87,9311837,462901,Left,178,75,11,23,0,2023-12-13
1563,Player_1563,36,Nigeria,Barcelona,RB,61,69,92089022,490685,Left,185,73,38,13,13,2024-04-11
1564,Player_1564,28,England,Barcelona,ST,84,92,13331878,17146,Left,172,90,39,22,13,2023-06-02
1565,Player_1565,37,France,Manchester City,CM,60,65,51743887,216942,Left,190,73,20,28,7,2024-02-11
1566,Player_1566,28,Nigeria,Bayern Munich,RW,93,94,50264129,138497,Right,194,91,49,26,3,2019-04-20
1567,Player_1567,36,Spain,Manchester City,RW,62,69,95310968,281513,Left,187,80,35,31,1,2023-04-13
1568,Player_1568,36,Portugal,Barcelona,CB,87,93,83542383,408957,Right,187,80,13,32,14,2018-03-13
1569,Player_1569,31,Belgium,Bayern Munich,ST,67,73,8780406,384535,Right,177,61,21,28,16,2022-04-12
1570,Player_1570,30,Spain,Juventus,LB,79,81,84665325,388039,Left,165,90,17,8,9,2020-04-10
1571,Player_1571,34,England,Inter Milan,RW,82,85,72021967,429810,Right,165,67,31,34,19,2020-07-21
1572,Player_1572,16,Brazil,PSG,CAM,77,84,117944416,307692,Right,169,69,49,20,3,2023-10-10
1573,Player_1573,34,Nigeria,Liverpool,CB,90,90,54525644,153836,Right,187,62,46,30,13,2023-11-21
1574,Player_1574,25,Belgium,Arsenal,RB,69,69,60067071,141477,Left,171,67,24,20,2,2020-02-20
1575,Player_1575,37,Germany,Real Madrid,RB,90,95,81402479,393325,Left,196,82,28,1,18,2019-01-29
1576,Player_1576,32,Spain,PSG,CAM,85,88,26104363,311353,Left,182,74,23,31,5,2019-06-05
1577,Player_1577,39,Brazil,Juventus,CAM,70,77,11342352,433444,Left,165,63,50,19,18,2023-09-29
1578,Player_1578,35,England,PSG,GK,56,58,42673689,126468,Left,200,78,45,22,5,2020-03-21
1579,Player_1579,38,Nigeria,Bayern Munich,CAM,85,88,100347910,6063,Right,167,95,7,28,17,2023-09-21
1580,Player_1580,35,Nigeria,Real Madrid,GK,83,83,75449860,143788,Left,189,86,11,5,17,2018-12-02
1581,Player_1581,26,Nigeria,PSG,RW,55,63,93004627,183590,Left,171,80,17,27,17,2022-08-19
1582,Player_1582,25,England,Liverpool,LB,89,91,38032293,47446,Right,180,65,23,29,15,2020-12-05
1583,Player_1583,36,Brazil,Inter Milan,GK,89,95,51569507,308154,Right,184,77,24,35,13,2019-06-11
1584,Player_1584,38,England,Inter Milan,CAM,89,89,6502947,10969,Right,173,86,42,28,8,2024-01-23
1585,Player_1585,31,Belgium,Barcelona,CM,69,71,92475193,441442,Left,175,75,19,22,0,2020-04-28
1586,Player_1586,26,Brazil,Inter Milan,CAM,69,74,116254515,161080,Right,191,67,25,33,18,2019-12-01
1587,Player_1587,25,Argentina,Manchester City,RB,76,80,41527361,270432,Right,183,66,10,4,3,2024-08-16
1588,Player_1588,36,Germany,Bayern Munich,GK,63,68,36531871,384019,Right,181,95,15,14,9,2023-11-06
1589,Player_1589,24,Spain,Bayern Munich,RB,87,94,1884559,219225,Left,198,68,31,23,16,2023-05-17
1590,Player_1590,27,Spain,Manchester City,CM,91,92,116734541,262604,Right,176,69,16,16,2,2020-12-04
1591,Player_1591,36,France,Bayern Munich,ST,59,66,50103514,226641,Left,181,69,49,7,17,2023-10-21
1592,Player_1592,23,Netherlands,Liverpool,ST,55,62,69201619,461245,Right,198,68,47,13,5,2020-11-23
1593,Player_1593,19,Nigeria,Juventus,LW,88,90,89489824,352918,Left,181,86,45,25,2,2024-01-27
1594,Player_1594,35,Belgium,Bayern Munich,GK,71,78,60034533,114655,Left,194,80,17,18,9,2020-06-26
1595,Player_1595,25,Argentina,Inter Milan,RW,70,74,36015900,203311,Right,166,78,49,28,2,2019-06-09
1596,Player_1596,35,France,Bayern Munich,CDM,87,93,44862982,256581,Left,197,93,21,29,1,2021-10-13
1597,Player_1597,33,Brazil,Bayern Munich,LB,81,81,61660068,399663,Right,180,62,43,21,15,2023-03-01
1598,Player_1598,21,England,Juventus,CB,74,77,5162250,140880,Right,173,87,10,1,13,2021-02-10
1599,Player_1599,36,Spain,Juventus,CM,89,94,59629166,391023,Right,175,81,1,4,18,2024-01-17
1600,Player_1600,18,Brazil,Juventus,CDM,55,62,73264280,95486,Right,193,67,13,15,14,2018-05-19
1601,Player_1601,17,Portugal,PSG,CM,77,81,26517114,473898,Left,183,90,12,26,10,2021-09-16
1602,Player_1602,23,Brazil,Bayern Munich,CB,77,81,14193447,233713,Left,183,93,18,3,8,2018-07-09
1603,Player_1603,16,Brazil,Liverpool,CDM,66,70,17602566,186171,Right,198,73,19,13,9,2023-03-25
1604,Player_1604,26,Netherlands,Real Madrid,LW,83,86,67860519,271859,Right,183,73,50,23,18,2023-01-31
1605,Player_1605,30,England,Barcelona,GK,75,82,17500650,219081,Left,198,80,23,30,9,2022-08-22
1606,Player_1606,20,Netherlands,Inter Milan,RW,79,81,67148181,201853,Left,194,83,10,16,0,2019-01-23
1607,Player_1607,18,Brazil,Barcelona,RB,75,82,29628862,467310,Left,169,87,4,6,18,2021-02-21
1608,Player_1608,38,Portugal,Chelsea,CAM,78,79,26013320,68090,Left,165,87,30,15,19,2021-02-14
1609,Player_1609,38,Spain,Chelsea,CM,74,80,84281443,38246,Left,186,79,9,18,19,2018-11-02
1610,Player_1610,37,France,Bayern Munich,LB,61,61,80586257,477579,Left,189,71,38,23,18,2022-03-31
1611,Player_1611,36,Belgium,Bayern Munich,GK,62,68,115497007,111814,Right,169,85,9,6,18,2022-04-14
1612,Player_1612,29,Spain,PSG,ST,91,94,100577586,405666,Right,194,85,34,4,13,2018-02-03
1613,Player_1613,20,Argentina,Real Madrid,LB,68,73,107772393,83096,Right,199,80,22,24,11,2021-08-07
1614,Player_1614,28,Argentina,PSG,GK,68,70,117598553,415339,Left,200,81,8,9,18,2020-07-14
1615,Player_1615,39,France,Real Madrid,CAM,59,63,69410466,98836,Left,179,76,39,10,16,2023-04-03
1616,Player_1616,28,England,Manchester City,CB,81,82,33810538,111963,Right,179,71,11,25,0,2022-03-21
1617,Player_1617,30,Spain,Manchester City,RW,76,79,25405057,255684,Left,172,91,47,35,6,2022-09-11
1618,Player_1618,36,Portugal,Real Madrid,GK,76,84,104041307,481369,Left,185,74,9,26,16,2022-05-12
1619,Player_1619,39,Nigeria,Manchester City,LW,74,76,111067898,175351,Left,174,64,2,28,1,2023-11-19
1620,Player_1620,17,France,Bayern Munich,LB,63,63,108101048,347410,Right,177,64,49,34,9,2019-12-25
1621,Player_1621,40,Portugal,Manchester City,LW,74,78,66989644,322618,Right,171,65,48,17,16,2022-02-20
1622,Player_1622,30,Spain,PSG,CDM,84,91,35500579,283064,Left,175,72,29,19,5,2018-12-03
1623,Player_1623,34,France,Arsenal,LB,93,95,73515931,84824,Left,191,67,19,31,20,2020-02-07
1624,Player_1624,29,Spain,Arsenal,LW,83,86,86037541,456751,Right,174,76,43,30,16,2020-11-19
1625,Player_1625,33,Netherlands,Manchester City,ST,59,63,115469434,449125,Right,184,60,8,4,10,2021-02-06
1626,Player_1626,25,Portugal,Inter Milan,RB,85,85,16912127,289436,Left,199,73,24,29,9,2022-09-12
1627,Player_1627,35,Spain,Bayern Munich,LB,90,95,80490971,265191,Right,169,95,21,26,11,2021-12-06
1628,Player_1628,18,Argentina,Liverpool,CDM,77,84,88182628,378082,Right,196,71,11,28,11,2019-03-10
1629,Player_1629,23,Belgium,Juventus,LB,86,94,50369610,149751,Right,197,61,13,4,20,2018-04-21
1630,Player_1630,31,Germany,Juventus,CDM,70,77,47159522,82957,Left,187,72,39,12,2,2020-06-17
1631,Player_1631,32,Spain,Manchester City,CDM,55,59,41831070,162946,Left,178,63,31,23,18,2022-08-14
1632,Player_1632,17,Netherlands,Arsenal,RW,85,92,111928103,459355,Left,171,69,9,8,20,2019-06-12
1633,Player_1633,25,Portugal,Juventus,LB,90,95,23388104,173928,Left,179,89,20,28,4,2020-05-10
1634,Player_1634,23,England,Barcelona,RW,88,89,104431095,108139,Right,169,93,8,11,5,2024-04-07
1635,Player_1635,21,Nigeria,Chelsea,LB,62,70,78836129,213696,Right,172,87,48,17,8,2018-07-22
1636,Player_1636,39,Netherlands,Manchester City,GK,63,63,15255691,405083,Right,195,74,14,2,9,2019-12-26
1637,Player_1637,30,Netherlands,Manchester City,CDM,79,82,51489571,457151,Right,182,69,33,25,5,2020-02-07
1638,Player_1638,40,Portugal,Bayern Munich,GK,92,95,59319837,222311,Right,193,65,17,22,15,2018-01-30
1639,Player_1639,29,Netherlands,Liverpool,CAM,76,84,11107956,5313,Right,170,78,3,22,9,2019-12-04
1640,Player_1640,26,Brazil,Liverpool,LB,67,74,73195815,258394,Left,190,75,47,12,6,2019-10-26
1641,Player_1641,25,Belgium,Inter Milan,RB,66,74,85023260,199921,Left,180,65,2,8,7,2024-02-29
1642,Player_1642,33,Netherlands,Chelsea,RW,55,59,107307012,213485,Left,167,88,4,15,11,2019-12-04
1643,Player_1643,28,Argentina,Barcelona,ST,88,94,22038552,288571,Left,172,79,12,4,3,2018-01-07
1644,Player_1644,19,Argentina,Inter Milan,GK,66,68,37182130,311364,Right,193,87,40,21,10,2024-09-13
1645,Player_1645,34,Belgium,Juventus,GK,79,81,2415916,394491,Right,183,62,5,17,5,2022-09-07
1646,Player_1646,33,Brazil,Manchester City,LB,73,80,108446428,39673,Right,185,81,42,18,4,2020-10-30
1647,Player_1647,39,France,Barcelona,CM,92,93,84271624,488733,Right,175,71,8,28,11,2020-08-27
1648,Player_1648,22,France,Inter Milan,LW,71,76,33543082,15898,Right,176,70,44,17,12,2020-10-01
1649,Player_1649,38,England,Bayern Munich,CDM,62,62,98152201,337684,Left,182,87,48,12,14,2022-06-12
1650,Player_1650,17,Germany,Juventus,CDM,73,74,69158413,294828,Right,168,69,49,3,5,2023-09-18
1651,Player_1651,27,Belgium,Real Madrid,CB,64,70,4334702,79330,Left,174,72,37,27,10,2022-08-16
1652,Player_1652,40,Belgium,Real Madrid,GK,91,95,105295224,183835,Right,181,66,15,29,16,2022-11-30
1653,Player_1653,24,France,Juventus,LW,85,87,24184895,36047,Right,188,92,7,10,10,2020-03-11
1654,Player_1654,34,England,Juventus,RW,63,71,23667673,257729,Left,169,95,29,32,2,2021-05-15
1655,Player_1655,22,France,PSG,RW,57,61,47538698,451931,Left,192,68,24,15,15,2020-09-16
1656,Player_1656,40,Germany,Liverpool,CM,89,95,9993348,498659,Right,198,81,17,6,14,2023-03-11
1657,Player_1657,28,Germany,Bayern Munich,CB,76,78,28224066,95832,Left,195,88,44,11,14,2023-05-24
1658,Player_1658,25,Nigeria,Real Madrid,CM,60,66,67915754,320909,Left,165,71,12,34,14,2020-12-14
1659,Player_1659,16,Netherlands,Bayern Munich,RB,58,64,12080029,290122,Left,196,68,45,3,7,2023-05-17
1660,Player_1660,36,Portugal,Manchester City,LW,81,86,9348930,128031,Right,194,75,9,16,12,2018-02-10
